timestamp_ms,altitude-ft,airspeed-kt,alpha-deg,pitch-deg,roll-deg,heading-deg,nlf,q_rad_sec,p_rad_sec,r_rad_sec,side-slip-deg,vertical-speed-fps,throttle,flap-pos-norm,elevator-pos-norm,left-aileron-pos-norm,rudder-pos-norm
0.0,10000.0,120.0,5.0,10.0,0.0,180.0,1.0,0.05,0.0,0.01,0.0,-10.0,0.8,0.0,0.2,0.0,0.0
100.67114093959731,9989.93288590604,119.79865771812081,5.120805369127517,10.050335570469798,0.5025059107154699,180.1006711409396,1.0100501182143093,0.049746846945003476,0.0020100236428618797,0.009949369389000696,0.0,-10.201342281879194,0.8,0.0,0.2,0.0,0.0
201.34228187919462,9979.865771812081,119.59731543624162,5.241610738255034,10.100671140939598,0.9999233851728827,180.2013422818792,1.0199984677034577,0.048989951238784066,0.003999693540691531,0.009797990247756813,0.0,-10.40268456375839,0.8,0.0,0.2,0.0,0.0
302.013422818792,9969.79865771812,119.39597315436242,5.3624161073825505,10.151006711409396,1.4872155132415363,180.3020134228188,1.0297443102648307,0.0477369772997555,0.005948862052966145,0.0095473954599511,0.0,-10.604026845637584,0.8,0.0,0.2,0.0,0.0
402.68456375838923,9959.73154362416,119.19463087248322,5.483221476510067,10.201342281879194,1.9594479152855768,180.40268456375838,1.0391889583057115,0.04600061289513761,0.007837791661142308,0.009200122579027522,0.0,-10.805369127516778,0.8,0.0,0.2,0.0,0.0
503.35570469798654,9949.664429530201,118.99328859060402,5.604026845637584,10.251677852348994,2.4118387082951727,180.50335570469798,1.0482367741659036,0.04379844066307507,0.00964735483318069,0.008759688132615014,0.0,-11.006711409395972,0.8,0.0,0.2,0.0,0.0
604.026845637584,9939.597315436242,118.79194630872483,5.724832214765101,10.302013422818792,2.839806927818217,180.60402684563758,1.0567961385563645,0.04115276006869486,0.011359227711272868,0.00823055201373897,0.0,-11.208053691275168,0.8,0.0,0.2,0.0,0.0
704.6979865771812,9929.530201342282,118.59060402684564,5.845637583892618,10.35234899328859,3.2390189153661626,180.70469798657717,1.0647803783073233,0.03809036159699749,0.01295607566146465,0.007618072319399497,0.0,-11.409395973154362,0.8,0.0,0.2,0.0,0.0
805.3691275167785,9919.463087248321,118.38926174496645,5.966442953020135,10.40268456375839,3.6054322015694487,180.80536912751677,1.072108644031389,0.03464225546913203,0.014421728806277795,0.006928451093826405,0.0,-11.610738255033556,0.8,0.0,0.2,0.0,0.0
906.0402684563758,9909.395973154362,118.18791946308725,6.0872483221476505,10.453020134228188,3.9353364407163283,180.90604026845637,1.0787067288143266,0.030843357629107337,0.015741345762865313,0.006168671525821468,0.0,-11.812080536912752,0.8,0.0,0.2,0.0,0.0
1006.7114093959731,9899.328859060402,117.98657718120805,6.208053691275167,10.503355704697986,4.225390982166949,181.00671140939596,1.0845078196433389,0.026732136180676293,0.016901563928667797,0.005346427236135258,0.0,-12.013422818791947,0.8,0.0,0.2,0.0,0.0
1107.3825503355704,9889.261744966443,117.78523489932886,6.328859060402684,10.553691275167786,4.4726586981899565,181.10738255033556,1.0894531739637991,0.022350221854616395,0.017890634792759826,0.004470044370923279,0.0,-12.21476510067114,0.8,0.0,0.2,0.0,0.0
1208.053691275168,9879.194630872484,117.58389261744966,6.449664429530201,10.604026845637584,4.674635725676822,181.20805369127515,1.0934927145135365,0.017741986450862637,0.018698542902707286,0.003548397290172527,0.0,-12.416107382550337,0.8,0.0,0.2,0.0,0.0
1308.724832214765,9869.127516778524,117.38255033557047,6.570469798657718,10.654362416107382,4.8292768205656476,181.30872483221478,1.0965855364113128,0.012954093524239174,0.01931710728226259,0.002590818704847835,0.0,-12.61744966442953,0.8,0.0,0.2,0.0,0.0
1409.3959731543623,9859.060402684563,117.18120805369128,6.691275167785235,10.70469798657718,4.935016068232469,181.40939597315437,1.0987003213646493,0.00803502586360084,0.019740064272929875,0.001607005172720168,0.0,-12.818791946308725,0.8,0.0,0.2,0.0,0.0
1510.0671140939596,9848.993288590604,116.97986577181209,6.8120805369127515,10.75503355704698,4.990782740134091,181.51006711409397,1.0998156548026818,0.0030345945491886384,0.019963130960536365,0.0006069189098377276,0.0,-13.020134228187919,0.8,0.0,0.2,0.0,0.0
1610.738255033557,9838.926174496644,116.77852348993288,6.932885906040268,10.805369127516778,4.996012136136158,181.61073825503357,1.0999202427227233,-0.001996565440455679,0.019984048544544632,-0.0003993130880911357,0.0,-13.221476510067113,0.8,0.0,0.2,0.0,0.0
1711.4093959731542,9828.859060402685,116.57718120805369,7.053691275167785,10.855704697986576,4.950651302735722,181.71140939597316,1.0990130260547144,-0.007007507964469923,0.01980260521094289,-0.0014015015928939844,0.0,-13.422818791946309,0.8,0.0,0.2,0.0,0.0
1812.0805369127515,9818.791946308726,116.3758389261745,7.174496644295301,10.906040268456376,4.855159569274884,181.81208053691276,1.0971031913854976,-0.011947491606519443,0.019420638277099535,-0.0023894983213038888,0.0,-13.624161073825503,0.8,0.0,0.2,0.0,0.0
1912.7516778523488,9808.724832214764,116.1744966442953,7.295302013422818,10.956375838926174,4.710503896715743,181.91275167785236,1.094210077934315,-0.01676649348857954,0.01884201558686297,-0.0033532986977159074,0.0,-13.825503355704697,0.8,0.0,0.2,0.0,0.0
2013.4228187919462,9798.657718120805,115.97315436241611,7.416107382550335,11.006711409395972,4.518149086075537,182.01342281879195,1.0903629817215108,-0.0214157158087111,0.01807259634430215,-0.00428314316174222,0.0,-14.026845637583893,0.8,0.0,0.2,0.0,0.0
2114.0939597315437,9788.590604026846,115.77181208053692,7.536912751677852,11.057046979865772,4.28004294567254,182.11409395973155,1.085600858913451,-0.025848079973566168,0.017120171782690163,-0.0051696159947132335,0.0,-14.228187919463087,0.8,0.0,0.2,0.0,0.0
2214.7651006711408,9778.523489932886,115.57046979865771,7.657718120805368,11.10738255033557,3.9985965673810107,182.21476510067114,1.0799719313476202,-0.03001870332197711,0.015994386269524045,-0.006003740664395422,0.0,-14.429530201342281,0.8,0.0,0.2,0.0,0.0
2315.4362416107383,9768.456375838927,115.36912751677852,7.778523489932885,11.157718120805368,3.676659911620236,182.31543624161074,1.0735331982324048,-0.033885353612268354,0.014706639646480944,-0.006777070722453671,0.0,-14.630872483221477,0.8,0.0,0.2,0.0,0.0
2416.107382550336,9758.389261744966,115.16778523489933,7.899328859060402,11.208053691275168,3.3174929483070636,182.41610738255034,1.0663498589661413,-0.03740887667109626,0.013269971793228254,-0.0074817753342192525,0.0,-14.832214765100671,0.8,0.0,0.2,0.0,0.0
2516.778523489933,9748.322147651006,114.96644295302013,8.020134228187919,11.258389261744966,2.924732646002159,182.51677852348993,1.0584946529200432,-0.04055359287339312,0.011698930584008636,-0.008110718574678624,0.0,-15.033557046979865,0.8,0.0,0.2,0.0,0.0
2617.44966442953,9738.255033557047,114.76510067114094,8.140939597315436,11.308724832214764,2.5023561435219124,182.61744966442953,1.0500471228704382,-0.04328765843861059,0.010009424574087648,-0.008657531687722118,0.0,-15.234899328859061,0.8,0.0,0.2,0.0,0.0
2718.120805369127,9728.187919463087,114.56375838926175,8.261744966442953,11.359060402684564,2.054640476944791,182.71812080536913,1.0410928095388958,-0.04558338788473284,0.008218561907779164,-0.009116677576946567,0.0,-15.436241610738254,0.8,0.0,0.2,0.0,0.0
2818.7919463087246,9718.120805369128,114.36241610738256,8.38255033557047,11.409395973154362,1.5861192698213444,182.81879194630872,1.0317223853964268,-0.04741753437485063,0.006344477079285378,-0.009483506874970125,0.0,-15.63758389261745,0.8,0.0,0.2,0.0,0.0
2919.4630872483217,9708.053691275169,114.16107382550335,8.503355704697986,11.45973154362416,1.1015368251481348,182.91946308724832,1.0220307365029626,-0.04877152511747256,0.004406147300592539,-0.009754305023494511,0.0,-15.838926174496644,0.8,0.0,0.2,0.0,0.0
3020.1342281879192,9697.986577181207,113.95973154362416,8.624161073825503,11.51006711409396,0.605800083975826,183.0201342281879,1.0121160016795165,-0.04963164943688139,0.002423200335903304,-0.009926329887376278,0.0,-16.040268456375838,0.8,0.0,0.2,0.0,0.0
3120.8053691275163,9687.919463087248,113.75838926174497,8.74496644295302,11.560402684563758,0.10392893712449414,183.1208053691275,1.00207857874249,-0.04998919760911169,0.0004157157484979766,-0.009997839521822337,0.0,-16.241610738255034,0.8,0.0,0.2,0.0,0.0
3221.476510067114,9677.852348993289,113.55704697986577,8.865771812080537,11.610738255033556,-0.39899460684426413,183.2214765100671,0.9920201078631147,-0.04984054905767912,-0.0015959784273770568,-0.009968109811535826,0.0,-16.442953020134226,0.8,0.0,0.2,0.0,0.0
3322.1476510067114,9667.78523489933,113.35570469798658,8.986577181208053,11.661073825503356,-0.897877882667032,183.3221476510067,0.9820424423466594,-0.04918720901598034,-0.003591511530668128,-0.009837441803196066,0.0,-16.644295302013422,0.8,0.0,0.2,0.0,0.0
3422.8187919463085,9657.71812080537,113.15436241610739,9.10738255033557,11.711409395973154,-1.3876691373293588,183.4228187919463,0.9722466172534128,-0.048035793285115626,-0.005550676549317435,-0.009607158657023124,0.0,-16.845637583892618,0.8,0.0,0.2,0.0,0.0
3523.489932885906,9647.651006711409,112.95302013422818,9.228187919463087,11.761744966442953,-1.863408684734115,183.5234899328859,0.9627318263053177,-0.046397961241478575,-0.00745363473893646,-0.009279592248295714,0.0,-17.04697986577181,0.8,0.0,0.2,0.0,0.0
3624.161073825503,9637.58389261745,112.75167785234899,9.348993288590602,11.812080536912752,-2.3202791280889694,183.6241610738255,0.9535944174382206,-0.0442902977724859,-0.009281116512355877,-0.00885805955449718,0.0,-17.248322147651006,0.8,0.0,0.2,0.0,0.0
3724.8322147651006,9627.51677852349,112.5503355704698,9.46979865771812,11.86241610738255,-2.7536541414550095,183.7248322147651,0.9449269171708998,-0.0417341453359808,-0.01101461656582004,-0.008346829067196158,0.0,-17.449664429530202,0.8,0.0,0.2,0.0,0.0
3825.5033557046977,9617.44966442953,112.3489932885906,9.590604026845636,11.912751677852349,-3.1591453164885213,183.8255033557047,0.9368170936702296,-0.0387553878438968,-0.012636581265954086,-0.00775107756877936,0.0,-17.651006711409394,0.8,0.0,0.2,0.0,0.0
3926.1744966442952,9607.382550335571,112.14765100671141,9.711409395973153,11.963087248322147,-3.5326466000001537,183.9261744966443,0.9293470679999969,-0.03538418855860249,-0.014130586400000616,-0.0070768377117204975,0.0,-17.85234899328859,0.8,0.0,0.2,0.0,0.0
4026.8456375838923,9597.31543624161,111.94630872483222,9.83221476510067,12.013422818791947,-3.87037587235126,184.0268456375839,0.9225924825529748,-0.03165468465602086,-0.01548150348940504,-0.006330936931204172,0.0,-18.053691275167786,0.8,0.0,0.2,0.0,0.0
4127.51677852349,9587.24832214765,111.74496644295301,9.953020134228188,12.063758389261745,-4.168913245659546,184.1275167785235,0.9166217350868091,-0.027604641548414268,-0.016675652982638182,-0.005520928309682854,0.0,-18.25503355704698,0.8,0.0,0.2,0.0,0.0
4228.187919463087,9577.181208053691,111.54362416107382,10.073825503355703,12.114093959731544,-4.425235694001662,184.2281879194631,0.9114952861199668,-0.023275070467205103,-0.01770094277600665,-0.00465501409344102,0.0,-18.456375838926174,0.8,0.0,0.2,0.0,0.0
4328.859060402684,9567.114093959732,111.34228187919463,10.19463087248322,12.164429530201343,-4.6367476649431305,184.3288590604027,0.9072650467011374,-0.018709813178234648,-0.018546990659772524,-0.0037419626356469293,0.0,-18.65771812080537,0.8,0.0,0.2,0.0,0.0
4429.5302013422815,9557.046979865772,111.14093959731544,10.315436241610737,12.21476510067114,-4.801307362419465,184.4295302013423,0.9039738527516107,-0.013955098034684822,-0.019205229449677858,-0.0027910196069369643,0.0,-18.859060402684563,0.8,0.0,0.2,0.0,0.0
4530.201342281879,9546.979865771813,110.93959731543625,10.436241610738254,12.265100671140939,-4.917248434824849,184.53020134228188,0.901655031303503,-0.009059071863124692,-0.019668993739299395,-0.0018118143726249384,0.0,-19.06040268456376,0.8,0.0,0.2,0.0,0.0
4630.872483221477,9536.912751677852,110.73825503355705,10.55704697986577,12.315436241610739,-4.98339684869212,184.63087248322148,0.9003320630261575,-0.004071312422861283,-0.01993358739476848,-0.0008142624845722565,0.0,-19.261744966442954,0.8,0.0,0.2,0.0,0.0
4731.543624161073,9526.845637583892,110.53691275167785,10.677852348993287,12.365771812080537,-4.999082777099133,184.73154362416108,0.9000183444580173,0.0009576736245098318,-0.019996331108396534,0.00019153472490196635,0.0,-19.463087248322147,0.8,0.0,0.2,0.0,0.0
4832.214765100672,9516.778523489933,110.33557046979865,10.798657718120804,12.416107382550337,-4.96414738241802,184.83221476510067,0.9007170523516396,0.005976962151731619,-0.01985658952967208,0.0011953924303463239,0.0,-19.664429530201343,0.8,0.0,0.2,0.0,0.0
4932.885906040268,9506.711409395974,110.13422818791946,10.919463087248321,12.466442953020135,-4.878944424724422,184.93288590604027,0.9024211115055115,0.010935727229820986,-0.019515777698897688,0.002187145445964197,0.0,-19.86577181208054,0.8,0.0,0.2,0.0,0.0
5033.557046979866,9496.644295302014,109.93288590604027,11.040268456375838,12.516778523489933,-4.744336679579734,185.03355704697987,0.9051132664084053,0.01578375579763684,-0.018977346718318938,0.003156751159527367,0.0,-20.06711409395973,0.8,0.0,0.2,0.0,0.0
5134.2281879194625,9486.577181208053,109.73154362416108,11.161073825503355,12.56711409395973,-4.561687201460339,185.13422818791946,0.9087662559707932,0.020471956125473055,-0.01824674880584136,0.004094391225094611,0.0,-20.268456375838923,0.8,0.0,0.2,0.0,0.0
5234.89932885906,9476.510067114094,109.53020134228188,11.281879194630871,12.61744966442953,-4.332845521301413,185.23489932885906,0.9133430895739717,0.02495285492391258,-0.017331382085205654,0.004990570984782516,0.0,-20.469798657718123,0.8,0.0,0.2,0.0,0.0
5335.5704697986575,9466.442953020134,109.32885906040269,11.402684563758388,12.667785234899329,-4.060128917920672,185.33557046979865,0.9187974216415866,0.029181078064157123,-0.016240515671682686,0.005836215612831425,0.0,-20.671140939597315,0.8,0.0,0.2,0.0,0.0
5436.241610738254,9456.375838926175,109.12751677852349,11.523489932885905,12.718120805369127,-3.7462989529698754,185.43624161073825,0.9250740209406025,0.03311381004200033,-0.014985195811879501,0.006622762008400065,0.0,-20.872483221476507,0.8,0.0,0.2,0.0,0.0
5536.912751677852,9446.308724832215,108.9261744966443,11.644295302013422,12.768456375838927,-3.394533507024095,185.53691275167785,0.9321093298595181,0.03671122753285526,-0.01357813402809638,0.0073422455065710514,0.0,-21.073825503355703,0.8,0.0,0.2,0.0,0.0
5637.583892617449,9436.241610738256,108.7248322147651,11.765100671140939,12.818791946308725,-3.0083945999746624,185.63758389261744,0.9398321080005068,0.039936902647605625,-0.01203357839989865,0.007987380529521124,0.0,-21.2751677852349,0.8,0.0,0.2,0.0,0.0
5738.255033557047,9426.174496644295,108.52348993288591,11.885906040268456,12.869127516778523,-2.591792321580489,185.73825503355704,0.9481641535683902,0.042758171805862354,-0.010367169286321956,0.00855163436117247,0.0,-21.47651006711409,0.8,0.0,0.2,0.0,0.0
5838.926174496643,9416.107382550335,108.32214765100672,12.006711409395972,12.919463087248321,-2.148945237421329,185.83892617449663,0.9570210952515734,0.045146466491370274,-0.008595780949685317,0.009029293298274054,0.0,-21.677852348993287,0.8,0.0,0.2,0.0,0.0
5939.597315436242,9406.040268456376,108.12080536912751,12.12751677852349,12.96979865771812,-1.6843376711872282,185.93959731543623,0.9663132465762554,0.047077602540294666,-0.006737350684748913,0.009415520508058932,0.0,-21.879194630872483,0.8,0.0,0.2,0.0,0.0
6040.2684563758385,9395.973154362417,107.91946308724832,12.248322147651006,13.020134228187919,-1.2026742958688599,186.04026845637583,0.9759465140826228,0.04853202503301953,-0.00481069718347544,0.009706405006603906,0.0,-22.080536912751676,0.8,0.0,0.2,0.0,0.0
6140.939597315436,9385.906040268457,107.71812080536913,12.369127516778523,13.070469798657719,-0.7088324936638919,186.14093959731542,0.9858233501267222,0.04949500630965333,-0.0028353299746555678,0.009899001261930666,0.0,-22.28187919463087,0.8,0.0,0.2,0.0,0.0
6241.610738255033,9375.838926174496,107.51677852348993,12.48993288590604,13.120805369127517,-0.2078129670088512,186.24161073825502,0.995843740659823,0.049956795104112696,-0.0008312518680354049,0.00999135902082254,0.0,-22.483221476510067,0.8,0.0,0.2,0.0,0.0
6342.281879194631,9365.771812080537,107.31543624161074,12.610738255033556,13.171140939597315,0.2953108991448412,186.34228187919464,1.0059062179828968,0.04991271528663439,0.001181243596579365,0.009982543057326878,0.0,-22.68456375838926,0.8,0.0,0.2,0.0,0.0
6442.953020134228,9355.704697986577,107.11409395973155,12.731543624161073,13.221476510067113,0.7954444110468377,186.44295302013424,1.0159088882209368,0.04936321321483677,0.003181777644187351,0.009872642642967354,0.0,-22.885906040268456,0.8,0.0,0.2,0.0,0.0
6543.624161073825,9345.637583892618,106.91275167785236,12.85234899328859,13.271812080536913,1.2875231556393776,186.54362416107384,1.0257504631127876,0.04831385321384791,0.005150092622557511,0.009662770642769582,0.0,-23.08724832214765,0.8,0.0,0.2,0.0,0.0
6644.295302013423,9335.570469798658,106.71140939597315,12.973154362416107,13.322147651006711,1.7665642834227666,186.64429530201343,1.0353312856684553,0.046775261231269474,0.007066257133691066,0.009355052246253895,0.0,-23.288590604026844,0.8,0.0,0.2,0.0,0.0
6744.966442953019,9325.503355704697,106.51006711409396,13.093959731543624,13.37248322147651,2.2277169653983027,186.74496644295303,1.0445543393079662,0.044763017237532794,0.008910867861593211,0.00895260344750656,0.0,-23.48993288590604,0.8,0.0,0.2,0.0,0.0
6845.637583892617,9315.436241610738,106.30872483221476,13.21476510067114,13.422818791946309,2.666311513155512,186.84563758389262,1.0533262302631103,0.042297497461214376,0.010665246052622049,0.008459499492242875,0.0,-23.691275167785236,0.8,0.0,0.2,0.0,0.0
